Bill No,Date,Customer,Mobile,Total Amount,Received,Balance,Payment Mode
199089,27-12-2025,Customer 442871,7286321925,7286.0,3643.0,3643.0,
199097,26-12-2025,Customer 549036,8400001707,6542.0,3271.0,3271.0,
199109,17-12-2025,Customer 355384,6551796997,12096.0,6048.0,6048.0,
199125,08-12-2025,Customer 289986,8707912991,19993.0,19993.0,0.0,
199141,18-12-2025,Customer 443516,9295072400,19749.0,9874.0,9875.0,
199175,25-12-2025,Customer 670611,6239765981,17191.0,8595.0,8596.0,
199187,28-12-2025,Customer 140561,8121074269,14521.0,7260.0,7261.0,
199217,14-12-2025,Customer 966197,8584568989,14983.0,14983.0,0.0,
199233,20-12-2025,Customer 783014,6327990661,6417.0,3208.0,3209.0,
199260,22-12-2025,Customer 629753,9334192642,14722.0,7361.0,7361.0,
199261,23-12-2025,Customer 788452,8577627981,846.0,423.0,423.0,
199315,31-12-2025,Customer 164371,8344354775,16667.0,16667.0,0.0,
199376,17-12-2025,Customer 520800,9227314614,4898.0,2449.0,2449.0,
199385,24-12-2025,Customer 449398,9619658416,10924.0,5462.0,5462.0,
199408,17-12-2025,Customer 901868,7786012537,14802.0,14802.0,0.0,
199416,17-12-2025,Customer 395792,9644615174,5073.0,5073.0,0.0,
199428,24-12-2025,Customer 329958,8588508391,9721.0,4860.0,4861.0,
199444,12-12-2025,Customer 157608,7589016094,9122.0,4561.0,4561.0,
199459,05-12-2025,Customer 740049,9894411417,17586.0,17586.0,0.0,
199462,31-12-2025,Customer 399337,6617334011,8192.0,4096.0,4096.0,
199485,15-12-2025,Customer 824551,8586369465,15818.0,15818.0,0.0,
199504,16-12-2025,Customer 405110,9710688187,9718.0,4859.0,4859.0,
199521,09-12-2025,Customer 535194,9445074449,18488.0,9244.0,9244.0,
199560,26-12-2025,Customer 111275,9491804042,13120.0,6560.0,6560.0,
199591,22-12-2025,Customer 780625,7897874250,8516.0,4258.0,4258.0,
199600,02-12-2025,Customer 192740,9930589880,999.0,499.0,500.0,
199646,16-12-2025,Customer 787805,6179553103,3097.0,1548.0,1549.0,
199649,24-12-2025,Customer 612959,8055935765,19460.0,9730.0,9730.0,
199662,13-12-2025,Customer 542649,6610716442,18082.0,9041.0,9041.0,
199674,30-12-2025,Customer 383693,7527952016,6908.0,3454.0,3454.0,
199786,13-12-2025,Customer 808652,9652437899,12830.0,6415.0,6415.0,
199806,28-12-2025,Customer 939187,9554196272,706.0,706.0,0.0,
199818,31-12-2025,Customer 134406,7614050948,7205.0,3602.0,3603.0,
199834,23-12-2025,Customer 661651,7234765510,14146.0,7073.0,7073.0,
199911,09-12-2025,Customer 909098,6846886845,15808.0,7904.0,7904.0,
199919,19-12-2025,Customer 358632,6419841515,12909.0,6454.0,6455.0,
199933,20-12-2025,Customer 219270,7473368607,2630.0,2630.0,0.0,
199985,20-12-2025,Customer 645788,7222300551,17543.0,8771.0,8772.0,
200031,27-12-2025,Customer 423671,7488535156,7915.0,3957.0,3958.0,
200068,31-12-2025,Customer 253688,9784806990,568.0,284.0,284.0,
200089,24-12-2025,Customer 351045,7458747457,4612.0,2306.0,2306.0,
200101,06-12-2025,Customer 189007,9815220459,3952.0,3952.0,0.0,
200117,14-12-2025,Customer 601861,7776952410,11922.0,11922.0,0.0,
200138,23-12-2025,Customer 546543,7958825838,4706.0,2353.0,2353.0,
200157,03-12-2025,Customer 794115,6147907965,12201.0,6100.0,6101.0,
200185,14-12-2025,Customer 318941,7717017529,18286.0,9143.0,9143.0,
200230,15-12-2025,Customer 648831,6794747583,2191.0,1095.0,1096.0,
200248,24-12-2025,Customer 808153,8545873510,3042.0,1521.0,1521.0,
200258,13-12-2025,Customer 690554,6284849302,5275.0,5275.0,0.0,
200279,20-12-2025,Customer 225844,8708946016,9487.0,4743.0,4744.0,
200326,16-12-2025,Customer 494279,9128204851,4471.0,4471.0,0.0,
200355,19-12-2025,Customer 802547,7135038524,4961.0,2480.0,2481.0,
200396,02-12-2025,Customer 465736,9209847174,9041.0,4520.0,4521.0,
200413,17-12-2025,Customer 575188,8007262614,1256.0,1256.0,0.0,
200418,11-12-2025,Customer 887262,7756684292,6193.0,3096.0,3097.0,
200526,20-12-2025,Customer 201395,9958770735,10117.0,10117.0,0.0,
200528,02-12-2025,Customer 132725,9336842339,16221.0,8110.0,8111.0,
200565,21-12-2025,Customer 884325,8055643412,8470.0,8470.0,0.0,
200571,15-12-2025,Customer 311399,7048364612,15597.0,7798.0,7799.0,
200593,06-12-2025,Customer 877674,6566858059,2679.0,2679.0,0.0,
200598,15-12-2025,Customer 446814,6396141075,3858.0,1929.0,1929.0,
200712,15-12-2025,Customer 933481,6233126785,5866.0,5866.0,0.0,
200762,20-12-2025,Customer 204740,9558715677,15178.0,15178.0,0.0,
200770,20-12-2025,Customer 724842,8800048594,4733.0,4733.0,0.0,
200780,10-12-2025,Customer 605657,9444946841,18833.0,18833.0,0.0,
200802,05-12-2025,Customer 888470,6352771290,11463.0,11463.0,0.0,
200832,31-12-2025,Customer 692078,8486070619,8712.0,8712.0,0.0,
200843,06-12-2025,Customer 991488,7917589622,1515.0,1515.0,0.0,
200903,10-12-2025,Customer 607708,6839164337,4944.0,4944.0,0.0,
200932,16-12-2025,Customer 880848,6373666923,17575.0,8787.0,8788.0,
200938,22-12-2025,Customer 550896,8448878137,16211.0,16211.0,0.0,
200959,28-12-2025,Customer 220543,6802884245,7532.0,3766.0,3766.0,
201018,05-12-2025,Customer 353798,9859103351,5555.0,2777.0,2778.0,
201059,23-12-2025,Customer 201213,7894408295,6823.0,3411.0,3412.0,
201069,27-12-2025,Customer 451751,6751543842,15133.0,7566.0,7567.0,
201106,04-12-2025,Customer 132966,6545547802,15438.0,7719.0,7719.0,
201128,10-12-2025,Customer 728819,9961076803,10027.0,10027.0,0.0,
201142,29-12-2025,Customer 890258,9567860921,7057.0,3528.0,3529.0,
201167,04-12-2025,Customer 839854,6024460355,788.0,788.0,0.0,
201177,11-12-2025,Customer 185976,8993378259,11412.0,5706.0,5706.0,
201255,10-12-2025,Customer 992052,7965999275,16489.0,16489.0,0.0,
201260,30-12-2025,Customer 490331,8911759236,12734.0,6367.0,6367.0,
201261,04-12-2025,Customer 904595,6863000741,9716.0,9716.0,0.0,
201272,18-12-2025,Customer 995399,9438283872,2454.0,1227.0,1227.0,
201357,08-12-2025,Customer 576385,6184976090,4080.0,2040.0,2040.0,
201407,18-12-2025,Customer 743813,6844755200,13390.0,6695.0,6695.0,
201481,21-12-2025,Customer 537480,6354132040,798.0,399.0,399.0,
201491,13-12-2025,Customer 930157,6811593760,18907.0,9453.0,9454.0,
201510,27-12-2025,Customer 512894,7000225553,11558.0,5779.0,5779.0,
201515,12-12-2025,Customer 915446,7357495398,8122.0,4061.0,4061.0,
201539,17-12-2025,Customer 771204,8090632239,1904.0,952.0,952.0,
201572,02-12-2025,Customer 752952,8481714666,9851.0,9851.0,0.0,
201598,09-12-2025,Customer 388193,8525081185,19090.0,19090.0,0.0,
201614,15-12-2025,Customer 139019,9666986026,1373.0,686.0,687.0,
201645,21-12-2025,Customer 704463,8462267839,9951.0,9951.0,0.0,
201660,08-12-2025,Customer 506191,8193668150,12797.0,6398.0,6399.0,
201690,31-12-2025,Customer 530414,7078053662,14566.0,7283.0,7283.0,
201752,15-12-2025,Customer 406564,8377651747,8529.0,4264.0,4265.0,
201753,05-12-2025,Customer 765189,7711731053,8432.0,8432.0,0.0,
201787,29-12-2025,Customer 235151,9201537263,4247.0,2123.0,2124.0,
201799,11-12-2025,Customer 869136,6577622444,14372.0,7186.0,7186.0,
201806,13-12-2025,Customer 920293,7594634815,5962.0,2981.0,2981.0,
201824,18-12-2025,Customer 391570,7243579559,19917.0,9958.0,9959.0,
201840,06-12-2025,Customer 829443,8589210152,19756.0,19756.0,0.0,
201842,28-12-2025,Customer 873955,7615742925,6044.0,3022.0,3022.0,
201946,09-12-2025,Customer 275054,7281304662,13824.0,6912.0,6912.0,
201981,29-12-2025,Customer 929220,8306942946,17396.0,17396.0,0.0,
202006,14-12-2025,Customer 449157,7935943973,9352.0,4676.0,4676.0,
202080,02-12-2025,Customer 971720,7659676539,10304.0,5152.0,5152.0,
202182,04-12-2025,Customer 116878,9802074128,19892.0,9946.0,9946.0,
202235,29-12-2025,Customer 889027,9083293895,19492.0,9746.0,9746.0,
202282,14-12-2025,Customer 728230,8640770397,10920.0,5460.0,5460.0,
202291,28-12-2025,Customer 650598,6322360891,4117.0,4117.0,0.0,
202313,31-12-2025,Customer 828811,9493579736,11338.0,5669.0,5669.0,
202359,19-12-2025,Customer 369719,7891152019,2136.0,2136.0,0.0,
202369,04-12-2025,Customer 872502,9193603095,17792.0,17792.0,0.0,
202385,07-12-2025,Customer 916932,6751902908,4364.0,2182.0,2182.0,
202403,08-12-2025,Customer 648668,8333419381,19475.0,19475.0,0.0,
202406,15-12-2025,Customer 638868,6426769598,1496.0,748.0,748.0,
202420,31-12-2025,Customer 741396,8176897030,13130.0,6565.0,6565.0,
202426,04-12-2025,Customer 732043,8955972712,3287.0,1643.0,1644.0,
202455,19-12-2025,Customer 839553,9485912433,5621.0,5621.0,0.0,
202462,02-12-2025,Customer 397655,7762913860,16860.0,8430.0,8430.0,
202487,31-12-2025,Customer 455347,9761127014,7843.0,3921.0,3922.0,
202525,09-12-2025,Customer 375124,6135520873,3937.0,3937.0,0.0,
202562,10-12-2025,Customer 244384,7542797954,10001.0,5000.0,5001.0,
202573,04-12-2025,Customer 664987,6604768935,18067.0,9033.0,9034.0,
202604,31-12-2025,Customer 264710,9137132405,10811.0,5405.0,5406.0,
202660,15-12-2025,Customer 513888,6357130175,1060.0,1060.0,0.0,
202739,18-12-2025,Customer 190410,7425515762,15985.0,7992.0,7993.0,
202741,15-12-2025,Customer 383916,9897141409,18935.0,9467.0,9468.0,
202774,17-12-2025,Customer 648705,6894565582,11480.0,11480.0,0.0,
202809,31-12-2025,Customer 891524,6872083563,4213.0,4213.0,0.0,
202810,07-12-2025,Customer 696684,8092553262,16890.0,8445.0,8445.0,
202868,12-12-2025,Customer 882343,7847818654,6360.0,3180.0,3180.0,
202875,18-12-2025,Customer 491960,9076011247,12725.0,6362.0,6363.0,
202895,02-12-2025,Customer 643909,6635706133,1745.0,872.0,873.0,
202936,29-12-2025,Customer 703214,8693252414,3489.0,1744.0,1745.0,
202944,23-12-2025,Customer 519765,6122423469,11758.0,11758.0,0.0,
202959,05-12-2025,Customer 127539,7658067166,7592.0,3796.0,3796.0,
202968,16-12-2025,Customer 403218,8314629222,10737.0,5368.0,5369.0,
202972,20-12-2025,Customer 807237,7912476096,13694.0,13694.0,0.0,
202981,04-12-2025,Customer 690423,7669786390,18771.0,18771.0,0.0,
202986,11-12-2025,Customer 856419,6498301393,14316.0,14316.0,0.0,
203022,19-12-2025,Customer 133795,7245396738,18854.0,9427.0,9427.0,
203034,24-12-2025,Customer 807170,8227498398,19056.0,19056.0,0.0,
203064,17-12-2025,Customer 861423,8191135616,12253.0,6126.0,6127.0,
203135,21-12-2025,Customer 126035,8160580229,19102.0,9551.0,9551.0,
203211,21-12-2025,Customer 584242,6941963128,9466.0,9466.0,0.0,
203221,22-12-2025,Customer 221515,6646402963,11402.0,11402.0,0.0,
203259,09-12-2025,Customer 194179,7039459155,12323.0,12323.0,0.0,
203274,12-12-2025,Customer 924680,6160878447,5599.0,5599.0,0.0,
203397,10-12-2025,Customer 131895,7537899720,9677.0,4838.0,4839.0,
203436,14-12-2025,Customer 556689,9334737565,9219.0,4609.0,4610.0,
203443,31-12-2025,Customer 596724,7715277370,1730.0,865.0,865.0,
203475,30-12-2025,Customer 708980,8223814763,2065.0,2065.0,0.0,
203522,22-12-2025,Customer 256730,7740886496,15167.0,15167.0,0.0,
203548,23-12-2025,Customer 149840,7574623670,15806.0,7903.0,7903.0,
203561,18-12-2025,Customer 873258,9763489058,14821.0,7410.0,7411.0,
203670,20-12-2025,Customer 413527,6396502389,17398.0,8699.0,8699.0,
203683,09-12-2025,Customer 992408,7247026625,10207.0,5103.0,5104.0,
203723,14-12-2025,Customer 150266,8912854763,17311.0,17311.0,0.0,
203749,21-12-2025,Customer 902857,8242973573,1045.0,1045.0,0.0,
203755,12-12-2025,Customer 326086,8755796332,7219.0,7219.0,0.0,
203763,08-12-2025,Customer 124216,8168022489,13647.0,6823.0,6824.0,
203821,20-12-2025,Customer 527188,8213693585,10097.0,5048.0,5049.0,
203868,02-12-2025,Customer 837790,8667673194,12082.0,6041.0,6041.0,
203870,05-12-2025,Customer 242410,7032509051,1700.0,850.0,850.0,
203883,23-12-2025,Customer 999479,6494629201,14654.0,14654.0,0.0,
203929,29-12-2025,Customer 234271,6806908517,18079.0,9039.0,9040.0,
203953,12-12-2025,Customer 737147,9127500153,14466.0,14466.0,0.0,
203967,06-12-2025,Customer 838360,6343989587,16184.0,16184.0,0.0,
203998,28-12-2025,Customer 851852,7969207938,16339.0,16339.0,0.0,
204003,08-12-2025,Customer 348402,9893176819,15814.0,7907.0,7907.0,
204037,08-12-2025,Customer 474471,9203970182,11801.0,11801.0,0.0,
204062,12-12-2025,Customer 357027,9961609949,2959.0,1479.0,1480.0,
204095,21-12-2025,Customer 898083,8765031993,19245.0,9622.0,9623.0,
204103,12-12-2025,Customer 969420,9567126608,15865.0,15865.0,0.0,
204110,08-12-2025,Customer 731045,7628883065,1947.0,973.0,974.0,
204111,21-12-2025,Customer 978171,6496443925,18532.0,9266.0,9266.0,
204113,24-12-2025,Customer 806834,7947638322,9766.0,9766.0,0.0,
204134,16-12-2025,Customer 674186,8041502679,10190.0,5095.0,5095.0,
204166,06-12-2025,Customer 460817,6400651178,15558.0,7779.0,7779.0,
204242,11-12-2025,Customer 654280,9813161477,5462.0,2731.0,2731.0,
204243,15-12-2025,Customer 953431,6733269759,13782.0,13782.0,0.0,
204304,20-12-2025,Customer 494125,6879915772,14957.0,7478.0,7479.0,
204511,07-12-2025,Customer 259225,8623170817,18141.0,9070.0,9071.0,
204513,19-12-2025,Customer 670736,9301910771,7256.0,3628.0,3628.0,
204517,09-12-2025,Customer 554490,7614685531,7651.0,3825.0,3826.0,
204543,19-12-2025,Customer 685081,6128358448,15652.0,7826.0,7826.0,
204566,07-12-2025,Customer 130653,6673801376,2417.0,1208.0,1209.0,
204568,18-12-2025,Customer 715980,6478227682,16369.0,8184.0,8185.0,
204599,21-12-2025,Customer 354107,6956349738,8220.0,4110.0,4110.0,
204600,10-12-2025,Customer 991133,8003725862,10593.0,5296.0,5297.0,
204612,31-12-2025,Customer 398189,6952019230,6194.0,3097.0,3097.0,
204630,12-12-2025,Customer 352786,9495077164,2948.0,1474.0,1474.0,
204657,16-12-2025,Customer 713418,8390803848,17366.0,8683.0,8683.0,
204671,22-12-2025,Customer 647161,6606451057,4118.0,4118.0,0.0,
204680,30-12-2025,Customer 223462,7246573844,9490.0,4745.0,4745.0,
204685,23-12-2025,Customer 492872,6202041886,7478.0,3739.0,3739.0,
204705,20-12-2025,Customer 903093,9991318400,11582.0,11582.0,0.0,
204711,05-12-2025,Customer 217793,7399601444,2294.0,1147.0,1147.0,
204720,28-12-2025,Customer 625295,7052181781,13999.0,6999.0,7000.0,
204723,24-12-2025,Customer 885566,6027042661,4684.0,4684.0,0.0,
204757,27-12-2025,Customer 888987,6661930915,3797.0,3797.0,0.0,
204759,17-12-2025,Customer 795781,6050418114,18252.0,18252.0,0.0,
204760,16-12-2025,Customer 785949,8209933677,8619.0,8619.0,0.0,
204822,16-12-2025,Customer 985033,7066641356,8410.0,8410.0,0.0,
204832,30-12-2025,Customer 707181,8437103712,19436.0,9718.0,9718.0,
204841,23-12-2025,Customer 636141,8639204708,719.0,359.0,360.0,
204906,29-12-2025,Customer 780956,7066996608,9989.0,4994.0,4995.0,
205008,12-12-2025,Customer 513812,9891575023,18795.0,9397.0,9398.0,
205026,20-12-2025,Customer 779903,8397644510,6863.0,3431.0,3432.0,
205081,08-12-2025,Customer 389632,9167134307,8370.0,8370.0,0.0,
205118,21-12-2025,Customer 308788,7163565674,5392.0,2696.0,2696.0,
205139,25-12-2025,Customer 843662,7326016657,5332.0,2666.0,2666.0,
205192,29-12-2025,Customer 410164,6246954074,3940.0,1970.0,1970.0,
205205,10-12-2025,Customer 943765,7683616637,11269.0,11269.0,0.0,
205212,09-12-2025,Customer 694922,9634317932,11247.0,5623.0,5624.0,
205216,02-12-2025,Customer 432597,8198900050,9402.0,4701.0,4701.0,
205233,21-12-2025,Customer 524609,7786498500,15125.0,7562.0,7563.0,
205260,27-12-2025,Customer 668195,8092867858,12781.0,6390.0,6391.0,
205281,15-12-2025,Customer 291038,7463982036,4263.0,2131.0,2132.0,
205298,13-12-2025,Customer 382386,6460481972,8403.0,4201.0,4202.0,
205346,05-12-2025,Customer 240429,7745368201,2759.0,1379.0,1380.0,
205349,15-12-2025,Customer 543543,7081123260,3659.0,1829.0,1830.0,
205358,11-12-2025,Customer 511429,6210734257,13457.0,6728.0,6729.0,
205400,26-12-2025,Customer 788609,6551957179,13490.0,6745.0,6745.0,
205404,03-12-2025,Customer 207635,9560377268,12484.0,6242.0,6242.0,
205443,03-12-2025,Customer 528971,6195808501,19295.0,9647.0,9648.0,
205460,23-12-2025,Customer 165327,7167925398,16098.0,8049.0,8049.0,
205473,29-12-2025,Customer 455591,6401034618,4038.0,2019.0,2019.0,
205547,19-12-2025,Customer 747188,6932931279,2467.0,1233.0,1234.0,
205555,11-12-2025,Customer 715242,9128235398,7570.0,3785.0,3785.0,
205564,09-12-2025,Customer 895051,6279634061,17660.0,8830.0,8830.0,
205591,23-12-2025,Customer 379925,8386584468,17792.0,17792.0,0.0,
205614,06-12-2025,Customer 112999,9477751387,3397.0,1698.0,1699.0,
205619,30-12-2025,Customer 973102,7239903911,19055.0,9527.0,9528.0,
205633,27-12-2025,Customer 189154,9367924839,3822.0,1911.0,1911.0,
205651,07-12-2025,Customer 650797,9816810923,15542.0,7771.0,7771.0,
205680,03-12-2025,Customer 319443,6968019656,17831.0,8915.0,8916.0,
205686,15-12-2025,Customer 906967,8586848354,4416.0,4416.0,0.0,
205708,10-12-2025,Customer 696568,8712892901,17935.0,17935.0,0.0,
205720,25-12-2025,Customer 992036,9670188330,19811.0,9905.0,9906.0,
205732,28-12-2025,Customer 485334,7390947282,18206.0,9103.0,9103.0,
205802,20-12-2025,Customer 190953,9394901280,4748.0,4748.0,0.0,
205833,04-12-2025,Customer 572282,9327320054,19908.0,9954.0,9954.0,
205837,30-12-2025,Customer 300356,6788843367,5900.0,5900.0,0.0,
205845,03-12-2025,Customer 703209,8129204582,15344.0,15344.0,0.0,
205876,28-12-2025,Customer 909511,7801355049,18666.0,9333.0,9333.0,
205904,14-12-2025,Customer 126769,7651353921,7216.0,7216.0,0.0,
205908,21-12-2025,Customer 107786,6471999790,3393.0,3393.0,0.0,
205916,06-12-2025,Customer 611743,9981746894,3150.0,1575.0,1575.0,
205968,14-12-2025,Customer 281130,6851978743,15150.0,7575.0,7575.0,
206044,10-12-2025,Customer 960704,6301095676,7024.0,7024.0,0.0,
206061,21-12-2025,Customer 421039,9390228010,13268.0,6634.0,6634.0,
206063,14-12-2025,Customer 408047,7778907098,1865.0,932.0,933.0,
206074,31-12-2025,Customer 524507,9728572519,15211.0,7605.0,7606.0,
206079,16-12-2025,Customer 957562,9003961427,5363.0,2681.0,2682.0,
206143,15-12-2025,Customer 705736,9472467854,12004.0,6002.0,6002.0,
206173,19-12-2025,Customer 556591,7767512586,12190.0,12190.0,0.0,
206207,28-12-2025,Customer 442830,9480710457,7218.0,7218.0,0.0,
206249,06-12-2025,Customer 514008,8900211638,7584.0,7584.0,0.0,
206258,30-12-2025,Customer 260570,6617339779,9121.0,4560.0,4561.0,
206274,08-12-2025,Customer 238755,8365931879,10998.0,5499.0,5499.0,
206275,18-12-2025,Customer 636621,6495054677,16020.0,16020.0,0.0,
206292,04-12-2025,Customer 645254,8368420438,4862.0,2431.0,2431.0,
206293,28-12-2025,Customer 885709,7719272727,19716.0,9858.0,9858.0,
206316,25-12-2025,Customer 591110,9352110025,16802.0,8401.0,8401.0,
206329,29-12-2025,Customer 626714,7595352866,7594.0,3797.0,3797.0,
206347,18-12-2025,Customer 958703,7163335290,5289.0,5289.0,0.0,
206362,24-12-2025,Customer 315670,9975648033,1724.0,862.0,862.0,
206382,15-12-2025,Customer 114886,8075498565,4322.0,2161.0,2161.0,
206389,12-12-2025,Customer 118092,9420325792,15002.0,15002.0,0.0,
206399,10-12-2025,Customer 756643,7850430499,14052.0,7026.0,7026.0,
206400,04-12-2025,Customer 948088,6783720734,10295.0,10295.0,0.0,
206418,06-12-2025,Customer 817279,7071973968,7227.0,7227.0,0.0,
206434,04-12-2025,Customer 624626,7580787895,8697.0,4348.0,4349.0,
206479,22-12-2025,Customer 580803,6386405703,15925.0,15925.0,0.0,
206488,04-12-2025,Customer 993564,6074843557,3865.0,3865.0,0.0,
206497,28-12-2025,Customer 763602,6237996777,9855.0,9855.0,0.0,
206523,19-12-2025,Customer 134697,6569872081,8959.0,8959.0,0.0,
206530,26-12-2025,Customer 219435,9579454420,6206.0,3103.0,3103.0,
206531,24-12-2025,Customer 774230,6191134681,804.0,804.0,0.0,
206536,08-12-2025,Customer 998722,7406915706,7192.0,7192.0,0.0,
206559,11-12-2025,Customer 164503,7962078817,11400.0,5700.0,5700.0,
206560,26-12-2025,Customer 281357,7679225818,1880.0,1880.0,0.0,
206710,27-12-2025,Customer 830265,6500472261,8652.0,4326.0,4326.0,
206714,26-12-2025,Customer 676270,7407573763,3644.0,1822.0,1822.0,
206739,18-12-2025,Customer 466328,6434555608,3277.0,3277.0,0.0,
206748,08-12-2025,Customer 510653,6030089633,12687.0,6343.0,6344.0,
206749,18-12-2025,Customer 821849,7017777186,5709.0,2854.0,2855.0,
206766,10-12-2025,Customer 615198,7110773723,11544.0,11544.0,0.0,
206784,23-12-2025,Customer 455741,7893431622,8710.0,4355.0,4355.0,
206793,26-12-2025,Customer 868972,7976756515,10597.0,5298.0,5299.0,
206806,12-12-2025,Customer 604788,7031570883,3255.0,1627.0,1628.0,
206826,02-12-2025,Customer 122200,7993905879,11906.0,5953.0,5953.0,
206850,31-12-2025,Customer 740542,6946688289,5032.0,2516.0,2516.0,
206867,06-12-2025,Customer 120267,9499015777,14812.0,7406.0,7406.0,
206903,09-12-2025,Customer 465627,8672171617,13650.0,6825.0,6825.0,
206913,22-12-2025,Customer 684333,6605350004,16456.0,16456.0,0.0,
206929,22-12-2025,Customer 277166,9921599827,18702.0,9351.0,9351.0,
206931,20-12-2025,Customer 126730,7373162516,12932.0,6466.0,6466.0,
206932,08-12-2025,Customer 270931,8574660496,19408.0,9704.0,9704.0,
206935,02-12-2025,Customer 564023,9810246810,14173.0,7086.0,7087.0,
